respondent_id,task_id,alternative,meals_per_week,cuisine_variety,dietary_options,live_cooking_class,servings,price_per_week,chosen
125,7,B,4,premium,yes,yes,1,45,1
125,7,C,4,standard,no,no,2,30,0
125,8,A,4,premium,yes,yes,4,110,0
125,8,B,6,standard,yes,yes,4,45,1
125,8,C,2,standard,no,yes,2,30,0
126,1,A,6,premium,yes,no,4,30,1
126,1,B,2,premium,no,no,2,45,0
126,1,C,4,standard,no,yes,1,85,0
126,2,A,6,premium,yes,no,2,45,0
126,2,B,4,standard,no,yes,1,110,0
126,2,C,4,premium,yes,no,4,45,1
126,3,A,4,premium,yes,yes,4,110,1
126,3,B,2,standard,yes,no,4,65,0
126,3,C,4,standard,no,yes,2,85,0
126,4,A,4,premium,no,yes,4,85,0
126,4,B,6,premium,no,no,4,110,0
126,4,C,4,premium,no,no,2,30,1
126,5,A,4,premium,yes,yes,2,65,0
126,5,B,4,standard,no,no,1,65,0
126,5,C,6,premium,yes,yes,1,45,1
126,6,A,2,standard,no,yes,1,85,0
126,6,B,4,premium,no,no,1,65,0
126,6,C,4,standard,yes,yes,1,30,1
126,7,A,4,standard,yes,no,1,65,0
126,7,B,6,premium,yes,no,1,110,1
126,7,C,2,standard,yes,no,2,110,0
126,8,A,6,premium,no,yes,1,85,0
126,8,B,6,standard,no,no,4,85,0
126,8,C,2,premium,yes,no,2,45,1
127,1,A,4,standard,yes,no,1,110,0
127,1,B,4,premium,yes,no,4,65,0
127,1,C,6,standard,no,yes,1,85,1
127,2,A,2,standard,no,no,4,65,0
127,2,B,2,standard,yes,yes,1,30,1
127,2,C,6,premium,yes,no,1,45,0
127,3,A,4,standard,yes,yes,1,30,0
127,3,B,6,premium,no,yes,1,110,0
127,3,C,6,standard,no,yes,4,30,1
127,4,A,4,standard,no,yes,1,110,0
127,4,B,2,premium,yes,no,2,85,0
127,4,C,2,premium,yes,yes,2,45,1
127,5,A,6,standard,yes,no,1,65,1
127,5,B,6,premium,yes,no,1,65,0
127,5,C,4,standard,no,yes,1,110,0
127,6,A,2,premium,no,yes,2,30,1
127,6,B,2,premium,no,no,1,85,0
127,6,C,6,standard,yes,yes,1,30,0
127,7,A,4,standard,no,yes,1,65,0
127,7,B,6,premium,no,no,1,65,0
127,7,C,2,premium,yes,no,2,65,1
127,8,A,2,standard,no,yes,2,110,0
127,8,B,2,premium,yes,yes,4,45,0
127,8,C,2,standard,no,no,1,30,1
128,1,A,4,standard,yes,no,2,45,0
128,1,B,2,standard,yes,no,4,45,1
128,1,C,4,premium,yes,yes,2,110,0
128,2,A,2,premium,no,yes,1,65,0
128,2,B,2,standard,no,no,2,30,0
128,2,C,6,premium,no,no,1,85,1
128,3,A,6,standard,no,no,1,110,0
128,3,B,6,premium,no,yes,2,65,1
128,3,C,2,premium,no,yes,2,30,0
128,4,A,4,premium,yes,yes,1,65,1
128,4,B,6,premium,yes,no,4,30,0
128,4,C,2,premium,yes,yes,2,85,0
128,5,A,4,premium,yes,no,1,65,0
128,5,B,6,premium,no,yes,2,65,0
128,5,C,2,premium,yes,yes,2,65,1
128,6,A,6,premium,yes,no,1,30,0
128,6,B,4,premium,yes,yes,4,30,1
128,6,C,6,standard,yes,yes,4,65,0
128,7,A,4,premium,yes,no,1,65,1
128,7,B,6,standard,no,no,1,30,0
128,7,C,6,premium,no,no,4,45,0
128,8,A,4,premium,yes,yes,2,65,1
128,8,B,6,premium,yes,no,4,110,0
128,8,C,6,premium,yes,no,2,85,0
129,1,A,2,premium,yes,no,2,85,1
129,1,B,2,premium,yes,no,4,85,0
129,1,C,2,premium,no,yes,2,110,0
129,2,A,4,standard,yes,no,4,110,0
129,2,B,4,standard,yes,yes,1,45,1
129,2,C,6,standard,no,yes,4,85,0
129,3,A,2,standard,no,no,2,85,0
129,3,B,6,standard,no,yes,4,65,1
129,3,C,2,standard,yes,yes,2,65,0
129,4,A,6,standard,yes,no,1,65,0
129,4,B,6,standard,yes,no,4,65,1
129,4,C,4,standard,no,yes,2,85,0
129,5,A,2,standard,yes,yes,4,85,0
129,5,B,2,premium,yes,no,4,110,0
129,5,C,4,standard,yes,yes,2,110,1
129,6,A,4,premium,yes,no,4,110,1
129,6,B,6,premium,no,no,4,85,0
129,6,C,4,standard,yes,no,2,110,0
129,7,A,2,standard,no,yes,1,30,1
129,7,B,6,premium,yes,yes,1,110,0
129,7,C,4,premium,yes,no,1,65,0
129,8,A,6,standard,no,no,2,30,1
129,8,B,2,standard,no,no,2,110,0
129,8,C,2,premium,yes,no,1,85,0
130,1,A,2,premium,yes,no,2,30,1
130,1,B,2,premium,yes,yes,2,85,0
130,1,C,4,standard,no,yes,1,85,0
130,2,A,2,standard,yes,no,4,30,1
130,2,B,6,premium,yes,yes,1,85,0
130,2,C,2,premium,no,no,4,110,0
130,3,A,6,premium,yes,yes,4,85,1
130,3,B,2,premium,yes,yes,4,110,0
130,3,C,2,premium,yes,yes,2,110,0
130,4,A,6,standard,no,no,4,65,0
130,4,B,2,standard,yes,no,4,30,1
130,4,C,6,premium,no,yes,1,110,0
130,5,A,2,standard,no,yes,4,85,0
130,5,B,2,premium,yes,no,4,30,1
130,5,C,6,premium,yes,no,4,110,0
130,6,A,2,standard,yes,no,2,85,0
130,6,B,4,premium,yes,yes,4,65,1
130,6,C,4,standard,no,yes,2,85,0
130,7,A,2,standard,yes,no,1,85,0
130,7,B,4,standard,no,yes,4,45,1
130,7,C,6,standard,yes,no,2,110,0
130,8,A,2,standard,yes,no,1,85,0
130,8,B,4,standard,yes,no,4,30,1
130,8,C,4,premium,no,yes,2,85,0
131,1,A,4,premium,yes,yes,4,30,0
131,1,B,6,premium,yes,yes,4,85,1
131,1,C,6,standard,yes,no,4,110,0
131,2,A,4,standard,yes,yes,4,85,1
131,2,B,2,premium,no,no,2,45,0
131,2,C,6,standard,yes,no,4,85,0
131,3,A,2,premium,no,no,2,85,0
131,3,B,6,premium,no,yes,1,85,0
131,3,C,6,standard,yes,no,2,45,1
131,4,A,6,premium,no,no,2,30,0
131,4,B,2,standard,yes,no,4,65,0
131,4,C,4,premium,yes,no,1,85,1
131,5,A,6,premium,yes,no,4,30,1
131,5,B,4,premium,no,no,1,65,0
131,5,C,6,standard,yes,yes,1,45,0
131,6,A,2,standard,no,yes,1,30,0
131,6,B,4,premium,no,no,2,85,0
131,6,C,4,premium,no,no,2,30,1
131,7,A,6,premium,yes,yes,2,110,0
131,7,B,6,standard,yes,no,1,45,1
131,7,C,6,premium,no,no,2,45,0
131,8,A,4,standard,yes,no,1,65,1
131,8,B,6,standard,no,yes,4,65,0
131,8,C,2,premium,yes,yes,4,85,0
132,1,A,6,standard,no,yes,2,45,0
132,1,B,2,standard,yes,no,1,30,1
132,1,C,2,premium,no,yes,2,85,0
132,2,A,4,premium,yes,yes,1,85,0
132,2,B,6,premium,no,yes,4,45,1
132,2,C,6,premium,yes,yes,4,110,0
132,3,A,2,premium,yes,yes,1,110,0
132,3,B,6,standard,no,no,4,85,0
132,3,C,4,premium,no,yes,1,45,1
132,4,A,6,standard,yes,yes,4,30,1
132,4,B,6,premium,no,yes,4,65,0
132,4,C,4,standard,yes,yes,2,85,0
132,5,A,2,premium,yes,yes,2,65,0
132,5,B,6,standard,yes,no,1,85,1
132,5,C,6,standard,yes,yes,4,110,0
132,6,A,6,standard,yes,yes,4,65,0
132,6,B,2,standard,yes,yes,2,65,1
132,6,C,4,standard,yes,no,2,65,0
132,7,A,2,standard,yes,no,1,30,0
132,7,B,4,premium,no,no,2,85,0
132,7,C,2,standard,no,no,1,30,1
132,8,A,2,premium,yes,no,2,65,0
132,8,B,2,premium,no,no,4,65,1
132,8,C,2,standard,yes,yes,1,65,0
133,1,A,4,standard,no,yes,4,45,1
133,1,B,2,standard,no,no,1,85,0
133,1,C,6,standard,yes,yes,4,110,0
133,2,A,2,standard,no,no,2,85,1
133,2,B,2,standard,no,no,4,85,0
133,2,C,2,standard,yes,yes,1,110,0
133,3,A,2,premium,no,yes,4,85,0
133,3,B,6,premium,no,yes,2,85,0
133,3,C,2,premium,no,yes,2,45,1
133,4,A,6,standard,no,no,1,85,0
133,4,B,4,standard,yes,yes,2,65,0
133,4,C,4,standard,yes,no,1,65,1
133,5,A,6,standard,no,no,4,30,0
133,5,B,6,premium,no,no,4,30,0
133,5,C,4,premium,no,yes,2,65,1
133,6,A,4,standard,yes,yes,1,85,1
133,6,B,6,premium,yes,no,1,110,0
133,6,C,4,standard,yes,yes,4,110,0
133,7,A,6,premium,yes,no,4,110,1
133,7,B,6,standard,yes,no,1,45,0
133,7,C,2,premium,no,no,2,65,0
133,8,A,2,standard,yes,no,2,45,1
133,8,B,4,standard,no,yes,2,65,0
133,8,C,6,standard,yes,yes,4,65,0
134,1,A,2,premium,no,no,2,65,1
134,1,B,2,standard,no,yes,1,30,0
134,1,C,2,standard,yes,no,4,45,0
134,2,A,4,standard,no,yes,2,65,0
134,2,B,4,premium,yes,yes,2,45,0
134,2,C,4,premium,yes,yes,2,85,1
134,3,A,2,standard,yes,no,4,30,0
134,3,B,2,premium,yes,yes,1,30,1
134,3,C,4,premium,no,yes,1,110,0
134,4,A,4,premium,no,no,1,110,0
134,4,B,2,premium,yes,yes,4,45,1
134,4,C,4,premium,no,yes,2,30,0
134,5,A,6,premium,yes,yes,4,45,1
134,5,B,6,premium,no,no,4,45,0
134,5,C,4,standard,yes,yes,2,85,0
134,6,A,4,premium,yes,no,2,45,1
134,6,B,6,premium,no,no,1,30,0
134,6,C,6,standard,yes,no,2,110,0
134,7,A,6,premium,no,no,2,110,0
134,7,B,6,standard,yes,no,2,65,1
134,7,C,4,standard,no,yes,2,30,0
134,8,A,6,standard,no,no,4,110,0
134,8,B,2,premium,no,no,1,30,1
134,8,C,6,premium,no,yes,1,65,0
135,1,A,2,premium,yes,yes,1,45,0
135,1,B,6,premium,no,no,2,30,1
135,1,C,4,premium,no,no,4,30,0
135,2,A,6,premium,no,no,2,85,0
135,2,B,6,standard,no,no,2,85,1
135,2,C,2,standard,no,yes,2,110,0
135,3,A,6,premium,yes,no,4,85,0
135,3,B,4,premium,no,no,1,30,0
135,3,C,2,premium,yes,yes,2,45,1
135,4,A,2,standard,no,yes,2,85,0
135,4,B,4,premium,yes,no,1,110,0
135,4,C,2,premium,yes,yes,1,45,1
135,5,A,6,standard,yes,yes,4,30,0
135,5,B,2,premium,no,yes,2,110,0
135,5,C,6,standard,yes,yes,4,65,1
135,6,A,6,premium,no,no,4,85,0
135,6,B,4,standard,yes,no,2,65,0
135,6,C,4,premium,no,yes,2,65,1
135,7,A,4,standard,no,no,2,85,0
135,7,B,6,standard,no,yes,1,65,1
135,7,C,2,premium,no,yes,1,65,0
135,8,A,2,standard,no,yes,4,45,1
135,8,B,4,standard,yes,no,4,65,0
135,8,C,2,premium,yes,no,1,45,0
136,1,A,2,standard,yes,yes,1,85,0
136,1,B,2,premium,yes,no,2,85,1
136,1,C,6,premium,no,no,2,30,0
136,2,A,2,premium,yes,yes,4,30,1
136,2,B,6,standard,yes,yes,4,65,0
136,2,C,2,standard,no,yes,2,45,0
136,3,A,6,standard,no,yes,1,110,0
136,3,B,6,standard,no,yes,4,45,0
136,3,C,6,standard,yes,no,2,45,1
136,4,A,6,premium,no,no,2,110,0
136,4,B,6,premium,no,no,1,85,0
136,4,C,6,premium,no,no,4,65,1
136,5,A,2,premium,yes,no,4,65,0
136,5,B,6,premium,yes,yes,1,45,1
136,5,C,6,standard,yes,no,4,85,0
136,6,A,2,premium,yes,no,4,85,0
136,6,B,4,standard,yes,no,4,30,1
136,6,C,4,standard,no,no,1,45,0
136,7,A,6,standard,yes,no,2,30,0
136,7,B,6,premium,yes,yes,4,85,1
136,7,C,6,standard,yes,yes,2,110,0
136,8,A,4,premium,no,yes,2,85,0
136,8,B,2,premium,yes,yes,2,30,1
136,8,C,2,standard,no,yes,1,30,0
137,1,A,6,standard,no,yes,4,65,1
137,1,B,2,premium,no,no,4,110,0
137,1,C,2,premium,yes,yes,4,45,0
137,2,A,2,standard,no,yes,1,85,0
137,2,B,6,standard,yes,yes,4,45,1
137,2,C,2,standard,yes,yes,1,65,0
137,3,A,6,standard,no,no,4,45,1
137,3,B,6,premium,no,no,1,85,0
137,3,C,4,standard,no,no,4,110,0
137,4,A,6,standard,no,yes,2,45,1
137,4,B,4,premium,no,no,2,30,0
137,4,C,4,premium,no,no,4,30,0
137,5,A,2,standard,yes,yes,2,110,0
137,5,B,4,standard,no,yes,2,30,1
137,5,C,6,standard,no,no,4,30,0
137,6,A,4,premium,no,yes,2,65,1
137,6,B,6,premium,yes,no,2,65,0
137,6,C,2,standard,yes,yes,4,110,0
137,7,A,2,premium,yes,no,2,85,0
137,7,B,4,premium,no,no,4,65,0
137,7,C,2,standard,yes,yes,1,30,1
137,8,A,2,premium,yes,no,4,30,1
137,8,B,6,premium,yes,no,2,30,0
137,8,C,4,premium,no,no,4,65,0
138,1,A,4,standard,no,yes,1,110,0
138,1,B,4,premium,no,no,2,65,0
138,1,C,4,premium,yes,no,1,30,1
138,2,A,2,standard,no,yes,4,30,0
138,2,B,4,standard,no,no,4,45,1
138,2,C,6,premium,no,no,1,110,0
138,3,A,2,premium,yes,no,1,45,1
138,3,B,6,premium,yes,no,1,110,0
138,3,C,2,standard,yes,no,1,65,0
138,4,A,4,standard,yes,yes,4,45,0
138,4,B,2,premium,yes,no,1,45,1
138,4,C,4,standard,yes,yes,4,110,0
138,5,A,6,premium,no,no,2,65,0
138,5,B,6,standard,yes,no,2,65,0
138,5,C,6,standard,yes,yes,1,65,1
138,6,A,6,standard,yes,no,1,110,0
138,6,B,2,standard,yes,yes,2,65,0
138,6,C,4,premium,yes,yes,2,65,1
138,7,A,6,premium,no,no,4,85,0
138,7,B,6,premium,no,no,1,85,0
138,7,C,6,standard,yes,yes,4,85,1
138,8,A,6,standard,no,yes,1,45,0
138,8,B,4,standard,yes,no,1,45,0
138,8,C,6,premium,no,no,4,45,1
139,1,A,4,premium,yes,no,1,85,0
139,1,B,4,standard,yes,no,1,45,1
139,1,C,6,premium,no,no,2,65,0
139,2,A,2,standard,yes,no,4,45,0
139,2,B,4,standard,yes,no,1,65,1
139,2,C,6,premium,yes,no,1,65,0
139,3,A,4,premium,yes,no,1,85,1
139,3,B,6,premium,yes,yes,4,110,0
139,3,C,2,standard,no,yes,1,45,0
139,4,A,2,premium,yes,yes,1,110,0
139,4,B,2,premium,yes,yes,4,110,1
139,4,C,4,premium,yes,yes,2,85,0
139,5,A,6,standard,no,no,4,65,0
139,5,B,4,premium,yes,yes,2,110,0
139,5,C,6,premium,no,yes,1,85,1
139,6,A,4,standard,yes,no,4,65,0
139,6,B,4,premium,no,no,2,85,0
139,6,C,4,standard,no,no,4,45,1
139,7,A,2,standard,yes,no,1,85,0
139,7,B,4,premium,no,yes,1,65,0
139,7,C,2,premium,no,no,4,30,1
139,8,A,4,standard,no,no,1,65,0
139,8,B,4,standard,yes,no,4,110,0
139,8,C,2,premium,no,no,4,30,1
140,1,A,6,standard,yes,yes,2,110,0
140,1,B,2,premium,no,yes,4,85,0
140,1,C,2,premium,yes,yes,4,85,1
140,2,A,4,standard,no,no,2,65,0
140,2,B,4,standard,yes,no,4,30,1
140,2,C,2,standard,no,yes,2,45,0
140,3,A,2,premium,yes,yes,2,30,1
140,3,B,6,premium,yes,no,4,85,0
140,3,C,4,premium,yes,yes,4,45,0
140,4,A,2,standard,no,no,2,45,0
140,4,B,6,standard,no,yes,1,65,0
140,4,C,4,standard,yes,yes,4,65,1
140,5,A,4,premium,yes,no,1,30,1
140,5,B,4,premium,no,no,2,45,0
140,5,C,2,premium,yes,no,1,45,0
140,6,A,4,standard,no,no,2,30,0
140,6,B,2,premium,no,no,2,30,1
140,6,C,6,premium,no,no,1,85,0
140,7,A,2,premium,yes,no,4,45,1
140,7,B,2,premium,yes,no,4,85,0
140,7,C,2,premium,no,yes,2,65,0
140,8,A,2,standard,no,yes,2,110,0
140,8,B,6,standard,yes,no,2,85,0
140,8,C,4,premium,no,no,2,45,1
141,1,A,2,premium,no,no,1,45,1
141,1,B,2,premium,no,no,1,45,0
141,1,C,2,premium,yes,no,1,110,0
141,2,A,2,standard,no,yes,1,45,0
141,2,B,6,premium,no,no,1,85,0
141,2,C,6,premium,no,no,1,30,1
141,3,A,2,premium,no,no,4,45,0
141,3,B,2,premium,yes,no,4,45,0
141,3,C,6,premium,yes,yes,4,30,1
141,4,A,2,standard,no,yes,2,85,0
141,4,B,2,premium,no,no,2,30,0
141,4,C,6,standard,yes,no,4,45,1
141,5,A,2,premium,no,yes,4,30,0
141,5,B,2,premium,yes,yes,4,65,1
141,5,C,2,premium,yes,no,1,45,0
141,6,A,6,premium,yes,no,2,65,0
141,6,B,6,standard,no,no,1,85,0
141,6,C,2,standard,no,yes,2,45,1
141,7,A,4,premium,no,yes,2,45,0
141,7,B,2,premium,no,no,2,30,1
141,7,C,2,standard,yes,yes,2,85,0
141,8,A,6,standard,yes,no,2,85,0
141,8,B,4,standard,no,yes,4,65,0
141,8,C,2,premium,no,no,2,45,1
142,1,A,2,premium,no,yes,1,45,0
142,1,B,6,premium,no,no,4,110,0
142,1,C,4,standard,no,no,4,30,1
142,2,A,2,standard,no,no,4,30,0
142,2,B,2,premium,no,no,1,110,0
142,2,C,6,premium,yes,no,2,65,1
142,3,A,2,standard,yes,no,1,85,0
142,3,B,4,standard,no,yes,4,85,0
142,3,C,4,standard,no,no,1,45,1
142,4,A,4,premium,no,yes,2,65,1
142,4,B,6,premium,yes,no,1,110,0
142,4,C,6,premium,no,no,1,45,0
142,5,A,6,premium,yes,yes,2,65,1
142,5,B,2,premium,yes,yes,1,65,0
142,5,C,6,standard,yes,yes,2,85,0
142,6,A,6,standard,no,yes,2,45,0
142,6,B,4,premium,yes,yes,1,30,1
142,6,C,6,standard,no,no,1,30,0
142,7,A,6,standard,yes,no,4,110,0
142,7,B,2,standard,no,yes,1,85,1
142,7,C,6,premium,no,no,4,30,0
142,8,A,2,premium,yes,yes,4,85,0
142,8,B,2,premium,yes,no,1,85,1
142,8,C,6,premium,yes,no,1,110,0
143,1,A,2,premium,yes,no,2,85,0
143,1,B,4,standard,no,no,1,45,0
143,1,C,2,premium,yes,no,1,30,1
143,2,A,2,standard,no,yes,4,85,0
143,2,B,6,premium,yes,no,4,65,0
143,2,C,4,premium,no,no,1,30,1
143,3,A,4,premium,no,no,4,85,0
143,3,B,4,standard,yes,yes,1,65,1
143,3,C,6,premium,no,no,4,85,0
143,4,A,4,premium,no,yes,2,110,0
143,4,B,2,premium,yes,no,1,30,0
143,4,C,2,premium,yes,yes,4,65,1
143,5,A,2,standard,no,no,1,30,0
143,5,B,4,premium,no,no,4,30,1
143,5,C,6,premium,yes,no,1,45,0
143,6,A,2,standard,yes,no,4,30,1
143,6,B,2,standard,no,no,2,45,0
143,6,C,4,standard,no,no,1,110,0
143,7,A,6,standard,no,yes,2,30,1
143,7,B,4,standard,yes,yes,2,30,0
143,7,C,6,standard,yes,yes,2,110,0
143,8,A,2,premium,yes,no,1,85,0
143,8,B,2,standard,yes,yes,1,45,1
143,8,C,2,premium,yes,yes,1,110,0
144,1,A,6,standard,no,yes,4,85,0
144,1,B,2,standard,no,no,2,85,0
144,1,C,4,premium,no,yes,4,65,1
144,2,A,6,premium,yes,yes,2,85,0
144,2,B,6,premium,yes,yes,4,110,0
144,2,C,2,premium,yes,no,4,30,1
144,3,A,4,premium,yes,no,2,45,0
144,3,B,2,premium,yes,yes,2,65,1
144,3,C,6,standard,no,no,2,65,0
144,4,A,2,premium,no,yes,1,85,0
144,4,B,2,standard,yes,no,4,45,0
144,4,C,6,premium,yes,no,1,85,1
144,5,A,2,standard,yes,yes,1,30,1
144,5,B,2,premium,no,no,1,110,0
144,5,C,4,premium,yes,no,1,110,0
144,6,A,2,standard,no,yes,4,65,0
144,6,B,4,premium,yes,no,1,85,0
144,6,C,2,standard,yes,yes,1,30,1
144,7,A,2,standard,yes,yes,2,30,0
144,7,B,2,premium,yes,yes,2,30,1
144,7,C,2,standard,no,no,1,85,0
144,8,A,6,premium,no,yes,4,65,0
144,8,B,6,premium,yes,yes,2,110,1
144,8,C,6,standard,no,yes,1,110,0
145,1,A,2,standard,yes,yes,1,45,0
145,1,B,4,premium,no,no,1,30,1
145,1,C,6,standard,yes,no,4,65,0
145,2,A,6,premium,yes,no,1,65,1
145,2,B,2,premium,yes,no,4,65,0
145,2,C,2,premium,no,yes,2,85,0
145,3,A,4,premium,no,no,4,65,0
145,3,B,4,standard,yes,no,4,45,1
145,3,C,4,standard,no,yes,1,110,0
145,4,A,2,standard,no,yes,1,65,0
145,4,B,6,standard,no,no,2,30,0
145,4,C,4,premium,no,yes,4,30,1
145,5,A,4,premium,yes,yes,2,65,1
145,5,B,2,standard,yes,no,4,45,0
145,5,C,2,premium,no,no,1,85,0
145,6,A,4,premium,no,yes,2,110,0
145,6,B,4,premium,no,yes,4,30,1
145,6,C,4,premium,yes,yes,2,110,0
145,7,A,4,standard,no,no,4,45,0
145,7,B,4,premium,yes,no,1,85,0
145,7,C,4,premium,yes,yes,4,30,1
145,8,A,6,standard,yes,no,2,85,0
145,8,B,4,standard,no,yes,2,30,1
145,8,C,6,premium,no,yes,4,30,0
146,1,A,4,premium,no,yes,2,65,0
146,1,B,6,premium,yes,yes,1,65,1
146,1,C,6,standard,yes,no,1,85,0
146,2,A,2,premium,yes,no,2,85,0
146,2,B,4,standard,no,yes,2,45,0
146,2,C,4,premium,yes,yes,4,85,1
146,3,A,2,standard,no,yes,4,110,0
146,3,B,6,standard,yes,yes,4,65,1
146,3,C,2,premium,no,yes,4,110,0
146,4,A,6,standard,no,no,2,85,0
146,4,B,6,standard,no,yes,2,45,1
146,4,C,4,premium,no,no,2,110,0
146,5,A,2,standard,no,yes,4,110,0
146,5,B,2,standard,no,no,1,65,0
146,5,C,6,standard,yes,yes,1,45,1
146,6,A,6,premium,no,no,1,110,0
146,6,B,2,premium,no,yes,4,45,0
146,6,C,4,standard,no,yes,4,110,1
146,7,A,2,premium,yes,no,4,45,1
146,7,B,6,standard,yes,no,4,65,0
146,7,C,2,standard,no,no,1,65,0
146,8,A,2,standard,yes,yes,2,110,0
146,8,B,4,premium,yes,yes,2,85,1
146,8,C,2,premium,no,no,2,85,0
147,1,A,6,standard,yes,no,2,45,0
147,1,B,2,premium,yes,yes,1,45,1
147,1,C,2,premium,yes,no,1,65,0
147,2,A,4,premium,no,yes,1,45,1
147,2,B,4,premium,no,no,4,65,0
147,2,C,6,premium,yes,yes,4,110,0
147,3,A,2,premium,yes,yes,4,85,1
147,3,B,4,premium,yes,yes,2,45,0
147,3,C,2,premium,yes,yes,4,65,0
147,4,A,4,premium,yes,yes,1,45,1
147,4,B,2,standard,yes,yes,2,45,0
147,4,C,2,standard,yes,no,2,30,0
147,5,A,4,standard,no,yes,2,110,0
147,5,B,4,premium,no,yes,2,85,0
147,5,C,4,premium,no,yes,4,65,1
147,6,A,6,standard,yes,no,4,65,0
147,6,B,4,premium,yes,no,1,30,1
147,6,C,6,standard,yes,no,4,85,0
147,7,A,4,standard,no,no,1,65,1
147,7,B,2,premium,no,yes,4,85,0
147,7,C,4,standard,yes,no,1,85,0
147,8,A,6,standard,no,no,2,110,0
147,8,B,4,premium,yes,yes,1,45,0
147,8,C,2,premium,yes,no,1,45,1
148,1,A,4,standard,no,no,1,65,0
148,1,B,2,standard,yes,yes,2,30,1
148,1,C,6,premium,no,no,4,65,0
148,2,A,2,premium,no,yes,4,45,1
148,2,B,2,premium,no,yes,2,45,0
148,2,C,4,premium,no,yes,1,110,0
148,3,A,4,premium,no,yes,1,45,0
148,3,B,6,premium,no,yes,1,30,1
148,3,C,6,premium,no,yes,2,65,0
148,4,A,6,premium,no,yes,2,45,0
148,4,B,4,standard,no,yes,4,30,1
148,4,C,6,standard,yes,yes,2,85,0
148,5,A,2,standard,yes,yes,2,110,0
148,5,B,4,premium,yes,no,2,45,0
148,5,C,6,premium,yes,yes,1,65,1
148,6,A,6,premium,yes,yes,4,45,1
148,6,B,2,standard,yes,yes,4,110,0
148,6,C,6,standard,no,no,1,65,0
148,7,A,2,premium,yes,no,1,45,1
148,7,B,2,standard,yes,yes,4,110,0
148,7,C,2,standard,no,yes,2,85,0
148,8,A,4,standard,no,no,1,110,1
148,8,B,2,premium,yes,yes,2,110,0
148,8,C,6,premium,no,yes,1,110,0
149,1,A,2,standard,yes,no,1,85,0
149,1,B,4,premium,yes,no,4,45,0
149,1,C,4,standard,no,no,2,110,1
149,2,A,4,standard,yes,no,1,110,0
149,2,B,2,premium,no,no,2,110,0
149,2,C,6,standard,yes,no,4,85,1
149,3,A,4,premium,yes,no,1,30,1
149,3,B,4,standard,yes,yes,2,65,0
149,3,C,4,premium,yes,no,2,30,0
149,4,A,6,standard,no,yes,4,65,1
149,4,B,2,standard,no,no,1,65,0
149,4,C,2,premium,no,no,4,85,0
149,5,A,6,standard,yes,no,4,65,1
149,5,B,6,premium,yes,yes,1,85,0
149,5,C,4,standard,yes,no,2,85,0
149,6,A,4,premium,no,yes,4,110,0
149,6,B,6,premium,yes,yes,1,110,0
149,6,C,2,standard,yes,yes,4,85,1
149,7,A,6,standard,no,no,4,85,0
149,7,B,2,premium,yes,yes,4,30,1
149,7,C,4,premium,no,no,2,45,0
149,8,A,4,premium,no,yes,2,65,0
149,8,B,2,premium,no,no,1,45,1
149,8,C,6,standard,no,yes,2,110,0
150,1,A,4,premium,yes,no,4,45,1
150,1,B,2,premium,yes,no,4,45,0
150,1,C,6,standard,yes,no,1,110,0
150,2,A,2,premium,no,yes,4,85,0
150,2,B,4,premium,no,yes,4,85,0
150,2,C,6,premium,no,no,4,65,1
150,3,A,6,premium,yes,no,2,45,0
150,3,B,2,premium,yes,no,2,30,1
150,3,C,6,standard,no,no,2,65,0
150,4,A,2,premium,yes,no,2,65,0
150,4,B,2,standard,no,no,4,45,1
150,4,C,4,standard,no,yes,4,110,0
150,5,A,4,premium,yes,no,1,110,0
150,5,B,4,premium,yes,no,2,110,0
150,5,C,2,standard,no,no,2,30,1
150,6,A,4,standard,yes,yes,1,110,1
150,6,B,2,premium,yes,yes,2,110,0
150,6,C,6,premium,yes,no,4,110,0
150,7,A,6,standard,no,yes,1,110,0
150,7,B,2,standard,yes,yes,4,65,0
150,7,C,6,premium,yes,no,4,30,1
150,8,A,6,standard,yes,no,2,85,1
150,8,B,6,standard,yes,no,2,110,0
150,8,C,6,premium,yes,no,2,85,0
151,1,A,2,standard,yes,no,4,110,0
151,1,B,4,premium,no,yes,1,110,0
151,1,C,6,standard,yes,yes,4,45,1
151,2,A,2,standard,yes,yes,4,30,1
151,2,B,6,premium,yes,yes,1,85,0
151,2,C,4,standard,no,no,1,110,0
151,3,A,6,standard,yes,no,4,30,0
151,3,B,4,standard,yes,no,1,85,1
151,3,C,6,standard,yes,yes,2,110,0
151,4,A,6,standard,yes,yes,4,45,1
151,4,B,6,premium,no,no,4,85,0
151,4,C,2,standard,yes,no,1,85,0
151,5,A,2,premium,no,yes,4,85,0
151,5,B,2,premium,no,no,2,65,0
151,5,C,4,premium,yes,no,2,45,1
151,6,A,6,premium,yes,yes,4,85,0
151,6,B,4,standard,no,yes,4,85,0
151,6,C,4,standard,yes,no,2,45,1
151,7,A,4,standard,no,no,1,65,0
151,7,B,2,premium,yes,no,2,110,0
151,7,C,6,standard,yes,no,4,85,1
151,8,A,2,premium,no,yes,2,30,0
151,8,B,4,premium,yes,no,4,30,1
151,8,C,6,premium,no,yes,2,110,0
152,1,A,2,premium,no,no,2,65,0
152,1,B,2,premium,no,no,2,110,0
152,1,C,2,standard,yes,yes,1,85,1
152,2,A,4,premium,yes,yes,2,110,1
