respondent_id,segment_true,task_id,alternative,price_usd,storage_gb,support,ads,family_seats,offline_download,chosen
61,PowerUser,6,C,15,50,Standard,NoAds,6,Yes,0
61,PowerUser,7,A,8,200,Priority,NoAds,6,Yes,1
61,PowerUser,7,B,5,200,Standard,NoAds,6,No,0
61,PowerUser,7,C,15,200,Priority,NoAds,4,No,0
61,PowerUser,8,A,8,1000,Standard,Ads,4,Yes,1
61,PowerUser,8,B,5,50,Priority,Ads,1,No,0
61,PowerUser,8,C,8,200,Priority,Ads,1,Yes,0
61,PowerUser,9,A,15,1000,Standard,NoAds,6,Yes,1
61,PowerUser,9,B,8,50,Standard,NoAds,1,No,0
61,PowerUser,9,C,12,1000,Standard,Ads,6,Yes,0
61,PowerUser,10,A,15,50,Priority,NoAds,6,Yes,0
61,PowerUser,10,B,8,200,Standard,NoAds,4,Yes,0
61,PowerUser,10,C,8,1000,Standard,NoAds,1,No,1
62,PowerUser,1,A,15,1000,Standard,Ads,4,No,0
62,PowerUser,1,B,5,50,Standard,Ads,1,No,0
62,PowerUser,1,C,12,50,Priority,NoAds,6,No,1
62,PowerUser,2,A,8,200,Priority,Ads,1,Yes,1
62,PowerUser,2,B,8,50,Priority,NoAds,6,No,0
62,PowerUser,2,C,12,50,Standard,Ads,6,No,0
62,PowerUser,3,A,5,50,Standard,NoAds,1,No,0
62,PowerUser,3,B,12,50,Standard,NoAds,1,No,0
62,PowerUser,3,C,12,1000,Standard,NoAds,4,Yes,1
62,PowerUser,4,A,5,50,Priority,NoAds,1,Yes,1
62,PowerUser,4,B,5,50,Priority,NoAds,1,Yes,0
62,PowerUser,4,C,8,50,Standard,NoAds,6,No,0
62,PowerUser,5,A,15,200,Priority,Ads,6,No,0
62,PowerUser,5,B,8,1000,Standard,Ads,4,Yes,1
62,PowerUser,5,C,5,200,Standard,NoAds,1,No,0
62,PowerUser,6,A,15,50,Priority,NoAds,6,No,0
62,PowerUser,6,B,12,1000,Priority,Ads,4,Yes,1
62,PowerUser,6,C,8,50,Priority,NoAds,4,No,0
62,PowerUser,7,A,5,50,Priority,NoAds,4,No,0
62,PowerUser,7,B,12,200,Priority,NoAds,6,No,0
62,PowerUser,7,C,5,1000,Priority,NoAds,6,No,1
62,PowerUser,8,A,8,1000,Priority,Ads,1,Yes,1
62,PowerUser,8,B,5,50,Priority,Ads,6,Yes,0
62,PowerUser,8,C,8,50,Standard,Ads,1,Yes,0
62,PowerUser,9,A,8,200,Priority,Ads,4,Yes,0
62,PowerUser,9,B,12,50,Priority,Ads,4,Yes,0
62,PowerUser,9,C,5,1000,Priority,Ads,6,Yes,1
62,PowerUser,10,A,12,50,Standard,NoAds,6,No,0
62,PowerUser,10,B,8,200,Standard,NoAds,6,Yes,1
62,PowerUser,10,C,12,200,Priority,Ads,6,Yes,0
63,PowerUser,1,A,8,1000,Priority,Ads,4,Yes,1
63,PowerUser,1,B,15,50,Standard,Ads,4,Yes,0
63,PowerUser,1,C,5,50,Priority,Ads,1,Yes,0
63,PowerUser,2,A,5,50,Priority,NoAds,6,Yes,0
63,PowerUser,2,B,5,1000,Standard,Ads,6,No,1
63,PowerUser,2,C,8,200,Standard,Ads,6,Yes,0
63,PowerUser,3,A,8,200,Standard,Ads,1,Yes,0
63,PowerUser,3,B,8,1000,Priority,Ads,1,Yes,1
63,PowerUser,3,C,12,50,Priority,NoAds,1,No,0
63,PowerUser,4,A,12,50,Priority,Ads,1,Yes,0
63,PowerUser,4,B,8,200,Priority,NoAds,4,No,0
63,PowerUser,4,C,5,200,Priority,NoAds,4,No,1
63,PowerUser,5,A,8,50,Priority,Ads,4,Yes,0
63,PowerUser,5,B,12,1000,Priority,NoAds,4,No,0
63,PowerUser,5,C,5,200,Priority,Ads,1,Yes,1
63,PowerUser,6,A,12,50,Standard,NoAds,1,No,0
63,PowerUser,6,B,8,200,Standard,Ads,1,Yes,1
63,PowerUser,6,C,5,50,Priority,NoAds,4,No,0
63,PowerUser,7,A,5,1000,Standard,NoAds,4,No,1
63,PowerUser,7,B,12,50,Priority,NoAds,4,No,0
63,PowerUser,7,C,8,50,Standard,NoAds,6,No,0
63,PowerUser,8,A,5,200,Standard,Ads,1,Yes,1
63,PowerUser,8,B,8,50,Standard,NoAds,1,No,0
63,PowerUser,8,C,15,1000,Priority,NoAds,6,Yes,0
63,PowerUser,9,A,15,200,Priority,NoAds,6,Yes,0
63,PowerUser,9,B,5,1000,Standard,Ads,4,No,1
63,PowerUser,9,C,15,200,Standard,Ads,1,Yes,0
63,PowerUser,10,A,12,200,Priority,Ads,6,Yes,0
63,PowerUser,10,B,8,1000,Standard,NoAds,1,Yes,1
63,PowerUser,10,C,15,1000,Standard,NoAds,6,No,0
64,ValueSeeker,1,A,8,50,Standard,Ads,1,No,0
64,ValueSeeker,1,B,8,200,Standard,NoAds,6,No,1
64,ValueSeeker,1,C,15,1000,Priority,NoAds,6,Yes,0
64,ValueSeeker,2,A,12,50,Priority,NoAds,1,Yes,0
64,ValueSeeker,2,B,5,200,Priority,Ads,1,No,1
64,ValueSeeker,2,C,15,50,Priority,Ads,1,Yes,0
64,ValueSeeker,3,A,8,200,Priority,NoAds,4,Yes,1
64,ValueSeeker,3,B,15,200,Standard,NoAds,4,Yes,0
64,ValueSeeker,3,C,12,200,Standard,NoAds,1,Yes,0
64,ValueSeeker,4,A,15,50,Priority,NoAds,6,No,0
64,ValueSeeker,4,B,15,1000,Standard,Ads,6,Yes,0
64,ValueSeeker,4,C,12,1000,Standard,NoAds,6,No,1
64,ValueSeeker,5,A,5,50,Priority,Ads,6,No,0
64,ValueSeeker,5,B,5,50,Priority,Ads,6,No,0
64,ValueSeeker,5,C,5,200,Standard,Ads,4,No,1
64,ValueSeeker,6,A,15,1000,Standard,NoAds,1,Yes,1
64,ValueSeeker,6,B,15,1000,Priority,NoAds,1,Yes,0
64,ValueSeeker,6,C,15,50,Priority,Ads,6,No,0
64,ValueSeeker,7,A,8,200,Standard,Ads,6,Yes,0
64,ValueSeeker,7,B,15,1000,Standard,Ads,6,Yes,0
64,ValueSeeker,7,C,5,200,Standard,Ads,4,No,1
64,ValueSeeker,8,A,15,200,Standard,Ads,4,Yes,0
64,ValueSeeker,8,B,15,50,Standard,NoAds,4,No,0
64,ValueSeeker,8,C,5,200,Priority,NoAds,4,No,1
64,ValueSeeker,9,A,8,50,Priority,NoAds,1,No,0
64,ValueSeeker,9,B,5,200,Priority,NoAds,4,No,1
64,ValueSeeker,9,C,12,200,Standard,Ads,1,No,0
64,ValueSeeker,10,A,15,50,Priority,NoAds,1,No,0
64,ValueSeeker,10,B,5,50,Standard,NoAds,4,No,1
64,ValueSeeker,10,C,8,200,Priority,Ads,6,No,0
65,ValueSeeker,1,A,8,50,Priority,Ads,6,Yes,0
65,ValueSeeker,1,B,12,1000,Priority,Ads,4,No,0
65,ValueSeeker,1,C,8,200,Standard,Ads,4,Yes,1
65,ValueSeeker,2,A,8,1000,Standard,NoAds,1,Yes,1
65,ValueSeeker,2,B,8,200,Priority,NoAds,1,Yes,0
65,ValueSeeker,2,C,15,200,Standard,Ads,4,Yes,0
65,ValueSeeker,3,A,15,200,Priority,NoAds,1,No,1
65,ValueSeeker,3,B,12,50,Priority,Ads,6,No,0
65,ValueSeeker,3,C,12,50,Priority,NoAds,4,Yes,0
65,ValueSeeker,4,A,8,1000,Standard,NoAds,4,Yes,1
65,ValueSeeker,4,B,5,200,Priority,Ads,1,No,0
65,ValueSeeker,4,C,15,50,Priority,NoAds,1,No,0
65,ValueSeeker,5,A,12,1000,Standard,NoAds,6,Yes,0
65,ValueSeeker,5,B,8,1000,Standard,NoAds,1,No,1
65,ValueSeeker,5,C,15,200,Standard,NoAds,6,Yes,0
65,ValueSeeker,6,A,8,200,Priority,Ads,1,Yes,0
65,ValueSeeker,6,B,5,200,Standard,Ads,1,No,1
65,ValueSeeker,6,C,12,1000,Standard,NoAds,1,Yes,0
65,ValueSeeker,7,A,8,1000,Priority,NoAds,6,Yes,1
65,ValueSeeker,7,B,5,1000,Standard,Ads,6,No,0
65,ValueSeeker,7,C,15,200,Priority,Ads,4,Yes,0
65,ValueSeeker,8,A,12,200,Priority,Ads,4,No,0
65,ValueSeeker,8,B,8,50,Standard,Ads,4,No,0
65,ValueSeeker,8,C,8,50,Standard,NoAds,4,Yes,1
65,ValueSeeker,9,A,8,1000,Priority,NoAds,6,No,1
65,ValueSeeker,9,B,12,200,Standard,NoAds,1,Yes,0
65,ValueSeeker,9,C,15,200,Standard,Ads,1,Yes,0
65,ValueSeeker,10,A,8,50,Standard,NoAds,1,Yes,0
65,ValueSeeker,10,B,5,1000,Standard,NoAds,4,No,1
65,ValueSeeker,10,C,12,50,Priority,NoAds,6,No,0
66,ValueSeeker,1,A,5,1000,Priority,NoAds,6,Yes,1
66,ValueSeeker,1,B,15,50,Priority,NoAds,6,No,0
66,ValueSeeker,1,C,15,200,Priority,Ads,1,No,0
66,ValueSeeker,2,A,8,200,Priority,NoAds,6,Yes,1
66,ValueSeeker,2,B,15,1000,Priority,NoAds,6,No,0
66,ValueSeeker,2,C,12,50,Standard,Ads,6,No,0
66,ValueSeeker,3,A,8,50,Standard,NoAds,6,No,1
66,ValueSeeker,3,B,15,200,Standard,NoAds,6,Yes,0
66,ValueSeeker,3,C,15,200,Standard,NoAds,6,No,0
66,ValueSeeker,4,A,12,50,Standard,NoAds,4,Yes,0
66,ValueSeeker,4,B,5,50,Priority,Ads,1,Yes,0
66,ValueSeeker,4,C,5,200,Standard,NoAds,6,No,1
66,ValueSeeker,5,A,5,50,Standard,NoAds,4,No,0
66,ValueSeeker,5,B,5,200,Standard,Ads,6,Yes,1
66,ValueSeeker,5,C,8,50,Priority,Ads,6,Yes,0
66,ValueSeeker,6,A,12,200,Priority,Ads,6,Yes,0
66,ValueSeeker,6,B,12,50,Priority,NoAds,4,Yes,0
66,ValueSeeker,6,C,15,1000,Priority,NoAds,1,No,1
66,ValueSeeker,7,A,12,1000,Standard,Ads,1,Yes,0
66,ValueSeeker,7,B,5,1000,Priority,NoAds,4,No,1
66,ValueSeeker,7,C,5,200,Standard,Ads,6,No,0
66,ValueSeeker,8,A,15,50,Standard,Ads,1,Yes,0
66,ValueSeeker,8,B,5,1000,Priority,NoAds,4,Yes,1
66,ValueSeeker,8,C,15,50,Standard,NoAds,4,Yes,0
66,ValueSeeker,9,A,12,1000,Priority,NoAds,6,Yes,1
66,ValueSeeker,9,B,15,200,Standard,NoAds,1,Yes,0
66,ValueSeeker,9,C,15,200,Priority,NoAds,4,No,0
66,ValueSeeker,10,A,5,200,Standard,NoAds,1,Yes,0
66,ValueSeeker,10,B,12,50,Standard,Ads,1,Yes,0
66,ValueSeeker,10,C,8,1000,Priority,NoAds,4,Yes,1
67,ValueSeeker,1,A,8,1000,Priority,Ads,4,Yes,1
67,ValueSeeker,1,B,5,50,Standard,Ads,1,Yes,0
67,ValueSeeker,1,C,5,200,Priority,Ads,1,Yes,0
67,ValueSeeker,2,A,12,200,Priority,Ads,4,Yes,0
67,ValueSeeker,2,B,12,50,Priority,NoAds,6,No,1
67,ValueSeeker,2,C,15,200,Standard,NoAds,1,No,0
67,ValueSeeker,3,A,12,1000,Standard,NoAds,1,No,0
67,ValueSeeker,3,B,5,200,Priority,NoAds,6,Yes,1
67,ValueSeeker,3,C,12,200,Standard,Ads,4,Yes,0
67,ValueSeeker,4,A,15,50,Priority,Ads,6,No,0
67,ValueSeeker,4,B,5,1000,Priority,Ads,4,No,1
67,ValueSeeker,4,C,5,200,Standard,NoAds,1,No,0
67,ValueSeeker,5,A,8,200,Standard,NoAds,6,Yes,1
67,ValueSeeker,5,B,15,200,Priority,NoAds,4,No,0
67,ValueSeeker,5,C,15,200,Standard,Ads,4,Yes,0
67,ValueSeeker,6,A,8,200,Priority,NoAds,4,Yes,1
67,ValueSeeker,6,B,12,1000,Priority,Ads,6,Yes,0
67,ValueSeeker,6,C,8,50,Priority,Ads,1,Yes,0
67,ValueSeeker,7,A,5,200,Standard,Ads,1,No,0
67,ValueSeeker,7,B,12,1000,Standard,Ads,4,Yes,0
67,ValueSeeker,7,C,8,1000,Standard,NoAds,6,No,1
67,ValueSeeker,8,A,12,1000,Priority,NoAds,4,Yes,0
67,ValueSeeker,8,B,5,1000,Standard,NoAds,1,No,1
67,ValueSeeker,8,C,5,50,Standard,Ads,1,No,0
67,ValueSeeker,9,A,8,50,Standard,NoAds,6,Yes,0
67,ValueSeeker,9,B,8,200,Standard,NoAds,1,No,0
67,ValueSeeker,9,C,8,1000,Standard,Ads,4,Yes,1
67,ValueSeeker,10,A,12,1000,Standard,Ads,6,Yes,0
67,ValueSeeker,10,B,5,1000,Priority,Ads,4,No,1
67,ValueSeeker,10,C,15,50,Priority,Ads,4,Yes,0
68,ValueSeeker,1,A,8,200,Priority,Ads,6,No,0
68,ValueSeeker,1,B,8,200,Standard,Ads,4,No,0
68,ValueSeeker,1,C,5,1000,Priority,NoAds,6,Yes,1
68,ValueSeeker,2,A,12,50,Priority,NoAds,6,No,0
68,ValueSeeker,2,B,15,200,Standard,Ads,1,Yes,0
68,ValueSeeker,2,C,5,1000,Standard,NoAds,4,No,1
68,ValueSeeker,3,A,15,200,Priority,NoAds,6,No,1
68,ValueSeeker,3,B,15,50,Standard,NoAds,1,Yes,0
68,ValueSeeker,3,C,15,1000,Standard,Ads,4,No,0
68,ValueSeeker,4,A,8,200,Priority,Ads,4,Yes,0
68,ValueSeeker,4,B,8,200,Priority,NoAds,6,Yes,1
68,ValueSeeker,4,C,15,200,Priority,Ads,1,Yes,0
68,ValueSeeker,5,A,15,200,Priority,Ads,1,Yes,0
68,ValueSeeker,5,B,12,200,Standard,Ads,4,No,1
68,ValueSeeker,5,C,12,50,Priority,NoAds,4,No,0
68,ValueSeeker,6,A,5,50,Standard,NoAds,6,Yes,0
68,ValueSeeker,6,B,5,1000,Priority,Ads,4,Yes,1
68,ValueSeeker,6,C,15,50,Standard,NoAds,6,Yes,0
68,ValueSeeker,7,A,15,1000,Standard,Ads,4,No,0
68,ValueSeeker,7,B,8,50,Standard,NoAds,4,Yes,0
68,ValueSeeker,7,C,5,200,Priority,NoAds,6,Yes,1
68,ValueSeeker,8,A,15,1000,Standard,Ads,1,No,0
68,ValueSeeker,8,B,15,200,Priority,Ads,6,No,0
68,ValueSeeker,8,C,5,200,Priority,NoAds,4,Yes,1
68,ValueSeeker,9,A,8,50,Priority,NoAds,6,No,1
68,ValueSeeker,9,B,8,50,Standard,Ads,4,No,0
68,ValueSeeker,9,C,12,200,Standard,Ads,1,No,0
68,ValueSeeker,10,A,8,1000,Standard,Ads,6,No,0
68,ValueSeeker,10,B,5,200,Standard,NoAds,4,Yes,1
68,ValueSeeker,10,C,5,200,Priority,Ads,1,No,0
69,Family,1,A,5,200,Priority,Ads,6,Yes,1
69,Family,1,B,12,200,Priority,Ads,6,No,0
69,Family,1,C,8,1000,Standard,Ads,6,No,0
69,Family,2,A,12,50,Standard,Ads,1,No,0
69,Family,2,B,5,50,Priority,NoAds,4,Yes,0
69,Family,2,C,5,50,Priority,NoAds,6,Yes,1
69,Family,3,A,5,50,Priority,NoAds,1,Yes,1
69,Family,3,B,15,200,Standard,NoAds,4,Yes,0
69,Family,3,C,8,50,Standard,NoAds,1,No,0
69,Family,4,A,12,50,Standard,Ads,4,No,0
69,Family,4,B,8,200,Standard,NoAds,1,No,0
69,Family,4,C,5,1000,Standard,Ads,4,Yes,1
69,Family,5,A,12,1000,Priority,Ads,6,Yes,0
69,Family,5,B,8,200,Priority,Ads,6,No,0
69,Family,5,C,8,200,Priority,NoAds,1,Yes,1
69,Family,6,A,5,1000,Priority,Ads,4,No,1
69,Family,6,B,5,50,Priority,NoAds,4,No,0
69,Family,6,C,8,200,Standard,Ads,4,No,0
69,Family,7,A,15,200,Standard,Ads,4,No,0
69,Family,7,B,12,1000,Standard,NoAds,6,No,1
69,Family,7,C,12,1000,Priority,Ads,1,No,0
69,Family,8,A,12,50,Priority,NoAds,1,Yes,0
69,Family,8,B,12,1000,Priority,Ads,4,No,0
69,Family,8,C,8,50,Priority,NoAds,4,Yes,1
69,Family,9,A,12,50,Priority,Ads,6,No,0
69,Family,9,B,8,200,Priority,Ads,1,Yes,0
69,Family,9,C,8,1000,Priority,Ads,1,Yes,1
69,Family,10,A,5,50,Standard,Ads,6,No,0
69,Family,10,B,5,200,Priority,NoAds,1,Yes,1
69,Family,10,C,15,1000,Standard,Ads,6,Yes,0
70,ValueSeeker,1,A,15,200,Standard,Ads,4,Yes,0
70,ValueSeeker,1,B,5,200,Standard,NoAds,4,No,0
70,ValueSeeker,1,C,5,200,Priority,NoAds,4,No,1
70,ValueSeeker,2,A,5,50,Standard,NoAds,1,No,0
70,ValueSeeker,2,B,8,50,Priority,NoAds,6,No,0
70,ValueSeeker,2,C,8,1000,Standard,NoAds,4,Yes,1
70,ValueSeeker,3,A,12,50,Standard,Ads,6,Yes,0
70,ValueSeeker,3,B,15,50,Standard,NoAds,4,No,0
70,ValueSeeker,3,C,5,200,Priority,Ads,1,No,1
70,ValueSeeker,4,A,8,200,Standard,NoAds,4,No,1
70,ValueSeeker,4,B,8,200,Standard,Ads,1,No,0
70,ValueSeeker,4,C,12,50,Standard,NoAds,4,No,0
70,ValueSeeker,5,A,12,50,Priority,NoAds,1,Yes,0
70,ValueSeeker,5,B,5,1000,Standard,Ads,4,No,1
70,ValueSeeker,5,C,15,50,Priority,NoAds,1,Yes,0
70,ValueSeeker,6,A,8,200,Priority,Ads,4,Yes,0
70,ValueSeeker,6,B,8,50,Standard,Ads,1,Yes,0
70,ValueSeeker,6,C,8,1000,Priority,NoAds,1,Yes,1
70,ValueSeeker,7,A,12,50,Priority,Ads,4,No,0
70,ValueSeeker,7,B,8,200,Standard,NoAds,4,Yes,1
70,ValueSeeker,7,C,12,1000,Priority,NoAds,1,No,0
70,ValueSeeker,8,A,15,1000,Standard,NoAds,4,Yes,1
70,ValueSeeker,8,B,12,1000,Priority,Ads,1,Yes,0
70,ValueSeeker,8,C,15,1000,Standard,Ads,1,Yes,0
70,ValueSeeker,9,A,5,1000,Priority,Ads,6,No,1
70,ValueSeeker,9,B,12,1000,Priority,Ads,4,No,0
70,ValueSeeker,9,C,8,50,Standard,Ads,4,Yes,0
70,ValueSeeker,10,A,5,1000,Priority,NoAds,1,Yes,1
70,ValueSeeker,10,B,15,50,Priority,NoAds,1,Yes,0
70,ValueSeeker,10,C,5,50,Priority,NoAds,1,No,0
71,PowerUser,1,A,12,1000,Standard,NoAds,4,Yes,1
71,PowerUser,1,B,5,50,Standard,Ads,1,No,0
71,PowerUser,1,C,12,200,Standard,Ads,4,No,0
71,PowerUser,2,A,5,50,Priority,Ads,1,No,0
71,PowerUser,2,B,12,200,Standard,NoAds,4,No,0
71,PowerUser,2,C,8,50,Priority,Ads,6,No,1
71,PowerUser,3,A,12,200,Priority,Ads,4,No,0
71,PowerUser,3,B,5,200,Standard,NoAds,4,No,1
71,PowerUser,3,C,5,50,Standard,Ads,6,Yes,0
71,PowerUser,4,A,5,50,Priority,Ads,1,Yes,0
71,PowerUser,4,B,5,200,Standard,NoAds,4,No,0
71,PowerUser,4,C,8,1000,Standard,Ads,6,No,1
71,PowerUser,5,A,8,1000,Priority,NoAds,1,Yes,0
71,PowerUser,5,B,5,200,Standard,Ads,4,Yes,0
71,PowerUser,5,C,5,1000,Priority,NoAds,6,Yes,1
71,PowerUser,6,A,5,1000,Priority,NoAds,4,Yes,1
71,PowerUser,6,B,15,50,Priority,Ads,4,Yes,0
71,PowerUser,6,C,15,50,Priority,NoAds,1,Yes,0
71,PowerUser,7,A,8,1000,Standard,NoAds,6,No,0
71,PowerUser,7,B,5,1000,Standard,NoAds,1,No,1
71,PowerUser,7,C,15,1000,Standard,NoAds,1,Yes,0
71,PowerUser,8,A,12,50,Priority,NoAds,6,Yes,0
71,PowerUser,8,B,8,50,Priority,Ads,6,Yes,0
71,PowerUser,8,C,8,200,Priority,NoAds,1,No,1
71,PowerUser,9,A,8,200,Priority,NoAds,4,No,1
71,PowerUser,9,B,12,200,Priority,NoAds,6,No,0
71,PowerUser,9,C,15,50,Standard,NoAds,6,No,0
71,PowerUser,10,A,8,50,Priority,NoAds,1,No,0
71,PowerUser,10,B,5,50,Priority,Ads,1,Yes,0
71,PowerUser,10,C,12,1000,Standard,NoAds,1,No,1
72,ValueSeeker,1,A,15,50,Priority,NoAds,4,Yes,0
72,ValueSeeker,1,B,15,50,Priority,NoAds,6,No,0
72,ValueSeeker,1,C,12,200,Standard,Ads,4,No,1
72,ValueSeeker,2,A,5,200,Priority,Ads,4,No,0
72,ValueSeeker,2,B,5,200,Standard,NoAds,6,Yes,1
72,ValueSeeker,2,C,15,50,Priority,NoAds,1,Yes,0
72,ValueSeeker,3,A,8,50,Priority,Ads,6,Yes,0
72,ValueSeeker,3,B,15,200,Priority,NoAds,4,Yes,0
72,ValueSeeker,3,C,5,1000,Standard,Ads,1,No,1
72,ValueSeeker,4,A,8,1000,Priority,Ads,1,No,1
72,ValueSeeker,4,B,15,50,Standard,Ads,6,Yes,0
72,ValueSeeker,4,C,8,50,Standard,Ads,1,No,0
72,ValueSeeker,5,A,15,50,Standard,NoAds,1,No,0
72,ValueSeeker,5,B,8,200,Standard,NoAds,6,Yes,1
72,ValueSeeker,5,C,12,200,Priority,NoAds,4,No,0
72,ValueSeeker,6,A,12,200,Standard,NoAds,4,No,0
72,ValueSeeker,6,B,5,200,Standard,Ads,4,Yes,1
72,ValueSeeker,6,C,5,50,Priority,NoAds,4,Yes,0
72,ValueSeeker,7,A,12,50,Standard,Ads,4,No,0
72,ValueSeeker,7,B,5,50,Priority,Ads,4,No,0
72,ValueSeeker,7,C,12,1000,Standard,NoAds,1,No,1
72,ValueSeeker,8,A,5,1000,Standard,NoAds,6,No,1
72,ValueSeeker,8,B,5,1000,Priority,NoAds,1,Yes,0
72,ValueSeeker,8,C,15,50,Standard,NoAds,6,No,0
72,ValueSeeker,9,A,5,50,Priority,Ads,4,No,0
72,ValueSeeker,9,B,12,1000,Standard,NoAds,4,No,0
72,ValueSeeker,9,C,12,1000,Priority,NoAds,6,No,1
72,ValueSeeker,10,A,8,200,Priority,NoAds,4,Yes,1
72,ValueSeeker,10,B,15,1000,Standard,NoAds,4,Yes,0
72,ValueSeeker,10,C,12,200,Standard,Ads,1,Yes,0
73,Family,1,A,5,50,Standard,Ads,1,Yes,0
73,Family,1,B,5,1000,Standard,NoAds,6,No,0
73,Family,1,C,5,1000,Priority,NoAds,4,Yes,1
73,Family,2,A,8,50,Standard,NoAds,1,Yes,0
73,Family,2,B,5,200,Standard,NoAds,1,Yes,1
73,Family,2,C,5,50,Priority,Ads,1,Yes,0
73,Family,3,A,12,1000,Standard,Ads,6,No,0
73,Family,3,B,15,200,Priority,NoAds,1,Yes,0
73,Family,3,C,5,50,Priority,Ads,6,No,1
73,Family,4,A,15,200,Priority,NoAds,6,Yes,0
73,Family,4,B,5,1000,Priority,Ads,4,No,1
73,Family,4,C,5,200,Standard,Ads,4,Yes,0
73,Family,5,A,8,1000,Standard,Ads,6,No,0
73,Family,5,B,8,1000,Standard,NoAds,4,Yes,1
73,Family,5,C,5,50,Priority,Ads,4,No,0
73,Family,6,A,15,1000,Standard,NoAds,6,Yes,1
73,Family,6,B,12,200,Standard,NoAds,4,Yes,0
73,Family,6,C,15,200,Standard,Ads,1,No,0
73,Family,7,A,12,200,Priority,Ads,6,Yes,0
73,Family,7,B,5,50,Priority,NoAds,4,No,0
73,Family,7,C,8,1000,Standard,Ads,6,No,1
73,Family,8,A,5,50,Priority,NoAds,1,Yes,0
73,Family,8,B,5,200,Priority,NoAds,6,Yes,1
73,Family,8,C,12,1000,Standard,Ads,1,No,0
73,Family,9,A,12,50,Standard,NoAds,4,Yes,0
73,Family,9,B,8,1000,Priority,Ads,1,Yes,1
73,Family,9,C,15,50,Priority,Ads,6,No,0
73,Family,10,A,15,200,Priority,Ads,6,No,0
73,Family,10,B,5,50,Priority,Ads,4,Yes,0
73,Family,10,C,5,1000,Priority,NoAds,6,No,1
74,PowerUser,1,A,8,50,Standard,Ads,1,Yes,0
74,PowerUser,1,B,12,200,Priority,Ads,4,Yes,1
74,PowerUser,1,C,12,200,Standard,Ads,4,No,0
74,PowerUser,2,A,5,1000,Priority,Ads,6,No,1
74,PowerUser,2,B,8,200,Priority,NoAds,4,No,0
74,PowerUser,2,C,8,200,Standard,NoAds,1,No,0
74,PowerUser,3,A,5,1000,Priority,NoAds,6,No,1
74,PowerUser,3,B,15,1000,Priority,Ads,1,Yes,0
74,PowerUser,3,C,15,1000,Priority,Ads,4,Yes,0
74,PowerUser,4,A,15,50,Priority,NoAds,6,No,0
74,PowerUser,4,B,8,1000,Standard,NoAds,4,No,1
74,PowerUser,4,C,8,200,Standard,NoAds,6,Yes,0
74,PowerUser,5,A,8,200,Standard,NoAds,1,Yes,0
74,PowerUser,5,B,12,1000,Priority,Ads,6,No,1
74,PowerUser,5,C,8,50,Priority,NoAds,1,Yes,0
74,PowerUser,6,A,12,50,Standard,NoAds,4,No,0
74,PowerUser,6,B,8,200,Priority,NoAds,6,Yes,1
74,PowerUser,6,C,5,50,Standard,NoAds,1,No,0
74,PowerUser,7,A,8,1000,Priority,Ads,1,Yes,0
74,PowerUser,7,B,8,1000,Priority,NoAds,6,Yes,1
74,PowerUser,7,C,8,200,Standard,Ads,1,No,0
74,PowerUser,8,A,15,50,Priority,NoAds,4,Yes,0
74,PowerUser,8,B,15,1000,Standard,Ads,1,Yes,0
74,PowerUser,8,C,8,1000,Priority,NoAds,4,Yes,1
74,PowerUser,9,A,12,200,Priority,Ads,1,Yes,0
74,PowerUser,9,B,5,200,Standard,Ads,1,Yes,1
74,PowerUser,9,C,8,200,Priority,Ads,4,No,0
74,PowerUser,10,A,15,200,Priority,NoAds,1,No,0
74,PowerUser,10,B,5,50,Standard,NoAds,4,No,0
74,PowerUser,10,C,12,1000,Standard,Ads,6,Yes,1
75,ValueSeeker,1,A,8,1000,Priority,Ads,1,Yes,1
75,ValueSeeker,1,B,8,50,Priority,NoAds,1,Yes,0
75,ValueSeeker,1,C,8,50,Priority,Ads,1,No,0
75,ValueSeeker,2,A,15,200,Standard,Ads,4,No,0
75,ValueSeeker,2,B,5,50,Standard,Ads,1,No,1
75,ValueSeeker,2,C,15,200,Priority,Ads,1,No,0
75,ValueSeeker,3,A,5,200,Priority,NoAds,1,Yes,1
75,ValueSeeker,3,B,15,1000,Priority,Ads,1,Yes,0
75,ValueSeeker,3,C,15,200,Priority,NoAds,1,Yes,0
75,ValueSeeker,4,A,12,50,Priority,NoAds,1,Yes,0
75,ValueSeeker,4,B,8,1000,Standard,NoAds,1,No,1
75,ValueSeeker,4,C,15,1000,Standard,NoAds,1,Yes,0
75,ValueSeeker,5,A,12,1000,Priority,Ads,1,Yes,0
75,ValueSeeker,5,B,5,200,Standard,Ads,4,No,0
75,ValueSeeker,5,C,5,50,Standard,NoAds,4,Yes,1
75,ValueSeeker,6,A,12,200,Priority,Ads,4,Yes,0
75,ValueSeeker,6,B,5,50,Standard,NoAds,4,Yes,1
75,ValueSeeker,6,C,12,1000,Priority,Ads,1,No,0
75,ValueSeeker,7,A,5,200,Priority,Ads,4,No,0
75,ValueSeeker,7,B,15,1000,Priority,NoAds,4,Yes,0
75,ValueSeeker,7,C,5,1000,Standard,NoAds,4,No,1
75,ValueSeeker,8,A,15,1000,Priority,NoAds,6,Yes,0
75,ValueSeeker,8,B,5,200,Priority,Ads,6,Yes,1
75,ValueSeeker,8,C,8,50,Priority,Ads,4,Yes,0
75,ValueSeeker,9,A,12,50,Priority,Ads,4,Yes,0
